unix_time,local_time,utc_time,temp,cond,sal,nitrate,hdo,sat,phv,ph,s_nitrate,s_nitrogen,nitrate_flg,oxygen_flg,temp_flg,key
1496714731,2017/06/05 19:05:30.825772 US/Pacific,2017-06-06T02:05:30+00:00,20.602,3267,1.71,138.94,4.442,49.62,-0.12,6.9,,,1,1,1,11
1496716756,2017/06/05 19:39:16.079507 US/Pacific,2017-06-06T02:39:16+00:00,20.196,3230.2,1.69,138.38,3.998,44.28,1.22,6.87,,,1,1,1,12
1496718781,2017/06/05 20:13:1.479684 US/Pacific,2017-06-06T03:13:01+00:00,19.826,3194.6,1.67,146.52,3.272,36.02,0.48,6.884,,,1,1,1,13
1496720807,2017/06/05 20:46:46.532450 US/Pacific,2017-06-06T03:46:46+00:00,19.576,3188.4,1.67,153.66,3.616,39.64,-0.98,6.912,,,1,1,1,14
1496722832,2017/06/05 21:20:31.988988 US/Pacific,2017-06-06T04:20:31+00:00,19.366,3152,1.65,147.84,2.892,31.6,0.6,6.88,,,1,1,1,15
1496724857,2017/06/05 21:54:16.989296 US/Pacific,2017-06-06T04:54:16+00:00,19.176,3131.2,1.64,151.44,2.382,25.86,2.42,6.85,,,1,1,1,16
1496726882,2017/06/05 22:28:1.793664 US/Pacific,2017-06-06T05:28:01+00:00,19.34,3143,1.64,154.28,4.682,51.06,-0.02,6.894,,,1,1,1,17
1496728907,2017/06/05 23:01:46.698274 US/Pacific,2017-06-06T06:01:46+00:00,19.05,3106.4,1.62,151.14,2.66,28.8,3.4,6.83,,,1,1,1,18
1496730931,2017/06/05 23:35:31.182487 US/Pacific,2017-06-06T06:35:31+00:00,18.99,3111,1.63,174.8,2.854,30.84,1.8,6.86,,,1,1,1,19
1496732956,2017/06/06 00:09:15.967872 US/Pacific,2017-06-06T07:09:15+00:00,19.086,3104.4,1.62,183.54,3.758,40.76,0.18,6.89,,,1,1,1,20
1496734981,2017/06/06 00:43:0.979853 US/Pacific,2017-06-06T07:43:00+00:00,19.146,3095.8,1.62,225.32,3.092,33.62,-1.2,6.92,,,1,1,1,21
1496737006,2017/06/06 01:16:45.768608 US/Pacific,2017-06-06T08:16:45+00:00,18.86,3081.4,1.61,184.7,2.2,23.8,3.26,6.832,,,1,1,1,22
1496739031,2017/06/06 01:50:30.670963 US/Pacific,2017-06-06T08:50:30+00:00,19,3055.6,1.596,233.68,2.55,27.6,-0.48,6.9,,,1,1,1,23
1496741056,2017/06/06 02:24:15.592589 US/Pacific,2017-06-06T09:24:15+00:00,18.92,3023.2,1.58,228.16,2.224,24.04,0.5,6.88,,,1,1,1,24
1496743080,2017/06/06 02:58:0.281744 US/Pacific,2017-06-06T09:58:00+00:00,18.85,3032,1.58,216.42,2.252,24.32,1.2,6.87,,,1,1,1,25
1496745105,2017/06/06 03:31:45.207476 US/Pacific,2017-06-06T10:31:45+00:00,18.744,2995,1.56,199.88,1.25,13.4,4.82,6.808,,,1,1,1,26
1496747130,2017/06/06 04:05:30.224198 US/Pacific,2017-06-06T11:05:30+00:00,18.724,2998.4,1.56,236.62,1.45,15.6,3.18,6.834,,,1,1,1,27
1496749155,2017/06/06 04:39:15.232114 US/Pacific,2017-06-06T11:39:15+00:00,18.682,3001.2,1.568,261.48,2.05,22,0.36,6.89,,,1,1,1,28
1496751181,2017/06/06 05:13:0.497188 US/Pacific,2017-06-06T12:13:00+00:00,18.66,3003.6,1.57,272.7,2.048,22.06,-0.32,6.9,,,1,1,1,29
1496753205,2017/06/06 05:46:45.487270 US/Pacific,2017-06-06T12:46:45+00:00,18.57,2988.6,1.56,242.14,1.396,14.96,2.38,6.85,,,1,1,1,30
1496755230,2017/06/06 06:20:30.381095 US/Pacific,2017-06-06T13:20:30+00:00,18.54,3005,1.57,278.02,1.994,21.38,-1.12,6.916,,,1,1,1,31
1496757256,2017/06/06 06:54:15.517733 US/Pacific,2017-06-06T13:54:15+00:00,18.51,2990.2,1.56,254.46,1.27,13.6,1.58,6.864,,,1,1,1,32
1496759281,2017/06/06 07:28:0.708614 US/Pacific,2017-06-06T14:28:00+00:00,18.514,2993.8,1.56,288.04,1.676,17.96,-1.7,6.926,,,1,1,1,33
1496761305,2017/06/06 08:01:45.490617 US/Pacific,2017-06-06T15:01:45+00:00,18.556,2985,1.56,282.92,1.74,18.68,-2.24,6.936,,,1,1,1,34
1496763331,2017/06/06 08:35:30.512199 US/Pacific,2017-06-06T15:35:30+00:00,18.6,2993,1.56,289.1,1.714,18.42,-3.4,6.956,,,1,1,1,35
1496765355,2017/06/06 09:09:15.483025 US/Pacific,2017-06-06T16:09:15+00:00,18.592,2977.2,1.55,271.5,1.926,20.66,-2.5,6.942,,,1,1,1,36
1496767381,2017/06/06 09:43:0.720523 US/Pacific,2017-06-06T16:43:00+00:00,18.65,2964.6,1.546,270.5,1.856,19.92,-1.94,6.93,,,1,1,1,37
1496769406,2017/06/06 10:16:45.779962 US/Pacific,2017-06-06T17:16:45+00:00,18.78,2993.6,1.56,312.04,2.238,24.08,-6.88,7.02,,,1,1,1,38
1496771431,2017/06/06 10:50:30.831248 US/Pacific,2017-06-06T17:50:30+00:00,18.76,3000.6,1.566,324.64,2.782,30.02,-10.94,7.092,,,1,1,1,39
1496773456,2017/06/06 11:24:16.089771 US/Pacific,2017-06-06T18:24:16+00:00,18.826,2990.2,1.56,290.8,2.472,26.62,-9.04,7.062,,,1,1,1,40
1496775481,2017/06/06 11:58:1.060496 US/Pacific,2017-06-06T18:58:01+00:00,19.214,2988.4,1.56,272.1,2.56,27.88,-8.26,7.046,,,1,1,1,41
1496777506,2017/06/06 12:31:46.057406 US/Pacific,2017-06-06T19:31:46+00:00,19.384,3001,1.564,303.54,2.962,32.32,-16.42,7.194,,,1,1,1,42
1496779531,2017/06/06 13:05:30.890792 US/Pacific,2017-06-06T20:05:30+00:00,19.572,2983.6,1.554,255.76,3.27,35.86,-13.32,7.138,,,1,1,1,43
1496798017,2017/06/06 18:13:36.724433 US/Pacific,2017-06-07T01:13:36+00:00,20.15,2890.4,1.504,192.04,5.59,61.88,-14.42,7.158,,,1,1,1,44
1496800432,2017/06/06 18:53:52.400931 US/Pacific,2017-06-07T01:53:52+00:00,19.9,2873.6,1.494,197.04,5.392,59.42,-11.22,7.1,,,1,1,1,45
1496802848,2017/06/06 19:34:8.094517 US/Pacific,2017-06-07T02:34:08+00:00,19.51,2853.6,1.484,204.24,5.112,55.88,-11.42,7.1,,,1,1,1,46
1496805264,2017/06/06 20:14:23.585449 US/Pacific,2017-06-07T03:14:23+00:00,19.184,2864.8,1.49,219.28,4.94,53.66,-12.52,7.122,,,1,1,1,47
1496807679,2017/06/06 20:54:39.277847 US/Pacific,2017-06-07T03:54:39+00:00,18.96,2853,1.484,224.08,4.836,52.34,-11.92,7.11,,,1,1,1,48
1496810095,2017/06/06 21:34:54.978025 US/Pacific,2017-06-07T04:34:54+00:00,18.81,2850.6,1.48,232.3,4.538,48.94,-11.32,7.1,,,1,1,1,49
1496812511,2017/06/06 22:15:10.715475 US/Pacific,2017-06-07T05:15:10+00:00,18.73,2824.2,1.468,238.52,4.404,47.38,-10.82,7.09,,,1,1,1,50
1496814926,2017/06/06 22:55:26.160913 US/Pacific,2017-06-07T05:55:26+00:00,18.618,2826.8,1.468,242.36,3.94,42.3,-9.78,7.07,,,1,1,1,51
1496817342,2017/06/06 23:35:41.922384 US/Pacific,2017-06-07T06:35:41+00:00,18.57,2785,1.446,262.24,4.478,48.02,-10.76,7.09,,,1,1,1,52
1496819758,2017/06/07 00:15:57.834020 US/Pacific,2017-06-07T07:15:57+00:00,18.604,2836.6,1.476,280.88,4.424,47.54,-13.28,7.14,,,1,1,1,53
1496822173,2017/06/07 00:56:13.274643 US/Pacific,2017-06-07T07:56:13+00:00,18.562,2852,1.482,320.42,4.908,52.6,-18.84,7.24,,,1,1,1,54
1496824589,2017/06/07 01:36:29.019043 US/Pacific,2017-06-07T08:36:29+00:00,18.47,2835.4,1.476,295.98,5.104,54.64,-16.64,7.2,,,1,1,1,55
1496827005,2017/06/07 02:16:45.082384 US/Pacific,2017-06-07T09:16:45+00:00,18.488,2790.4,1.45,263.1,3.876,41.54,-10.66,7.09,,,1,1,1,56
1496829421,2017/06/07 02:57:0.878872 US/Pacific,2017-06-07T09:57:00+00:00,18.55,2787.2,1.446,286.74,4.386,47.02,-12.04,7.116,,,1,1,1,57
1496831837,2017/06/07 03:37:16.912719 US/Pacific,2017-06-07T10:37:16+00:00,18.51,2793.6,1.452,283.06,3.922,41.98,-11.14,7.1,,,1,1,1,58
1496834253,2017/06/07 04:17:32.790881 US/Pacific,2017-06-07T11:17:32+00:00,18.45,2788.2,1.448,283.28,3.762,40.22,-10.48,7.086,,,1,1,1,59
1496836668,2017/06/07 04:57:48.415724 US/Pacific,2017-06-07T11:57:48+00:00,18.47,2796.6,1.454,289.44,3.856,41.26,-10.12,7.08,,,1,1,1,60
1496839084,2017/06/07 05:38:3.937746 US/Pacific,2017-06-07T12:38:03+00:00,18.382,2831.2,1.472,313.08,4.052,43.28,-13.16,7.134,,,1,1,1,61
1496841500,2017/06/07 06:18:19.678498 US/Pacific,2017-06-07T13:18:19+00:00,18.2,2881.4,1.5,357.4,4.27,45.5,-20.9,7.276,,,1,1,1,62
1496843916,2017/06/07 06:58:35.561677 US/Pacific,2017-06-07T13:58:35+00:00,18.25,2856.4,1.484,308.2,4.444,47.34,-17.62,7.216,,,1,1,1,63
1496846331,2017/06/07 07:38:51.276484 US/Pacific,2017-06-07T14:38:51+00:00,18.288,2821.4,1.466,283.8,4.262,45.42,-14.9,7.166,,,1,1,1,64
1496848747,2017/06/07 08:19:6.915097 US/Pacific,2017-06-07T15:19:06+00:00,18.25,2856.2,1.488,317.24,4.178,44.52,-17.4,7.214,,,1,1,1,65
1496851163,2017/06/07 08:59:22.525431 US/Pacific,2017-06-07T15:59:22+00:00,18.318,2837.4,1.476,299.7,3.812,40.62,-15.76,7.182,,,1,1,1,66
1496853578,2017/06/07 09:39:38.161818 US/Pacific,2017-06-07T16:39:38+00:00,18.44,2819,1.468,273.72,4.108,43.9,-13.1,7.136,,,1,1,1,67
1496855994,2017/06/07 10:19:53.791646 US/Pacific,2017-06-07T17:19:53+00:00,18.51,2828,1.47,294.38,4.116,44.06,-14.38,7.158,,,1,1,1,68
1497653614,2017/06/16 15:53:34.290079 US/Pacific,2017-06-16T22:53:34+00:00,22.72,2978.2,1.55,51.68,3.87,45.06,-18.5,7.228,,,1,1,1,69
1497657981,2017/06/16 17:06:20.617750 US/Pacific,2017-06-17T00:06:20+00:00,22.86,2976.4,1.55,53.86,4.918,57.36,-23.02,7.31,,,1,1,1,70
1497662347,2017/06/16 18:19:6.872386 US/Pacific,2017-06-17T01:19:06+00:00,22.41,2983.8,1.55,53.16,4.988,57.76,-24.14,7.332,,,1,1,1,71
1497666713,2017/06/16 19:31:53.003426 US/Pacific,2017-06-17T02:31:53+00:00,21.812,2980,1.55,53.2,4.094,46.78,-22.28,7.298,,,1,1,1,72
1497671079,2017/06/16 20:44:39.216861 US/Pacific,2017-06-17T03:44:39+00:00,21.08,2977,1.55,53.06,3.744,42.16,-23.64,7.324,,,1,1,1,73
1497675446,2017/06/16 21:57:25.693080 US/Pacific,2017-06-17T04:57:25+00:00,20.69,2966,1.54,50.82,2.832,31.68,-21.2,7.28,,,1,1,1,74
1497679812,2017/06/16 23:10:12.014773 US/Pacific,2017-06-17T06:10:12+00:00,20.38,2950,1.53,41.86,0.116,1.32,-16.8,7.2,,,1,1,1,75
1497684178,2017/06/17 00:22:58.011251 US/Pacific,2017-06-17T07:22:58+00:00,20.49,2946.2,1.53,47.78,1.96,21.8,-19.5,7.248,,,1,1,1,76
1497688544,2017/06/17 01:35:44.225413 US/Pacific,2017-06-17T08:35:44+00:00,20.4,2918.2,1.52,40.06,0.114,1.24,-15.66,7.18,,,1,1,1,77
1497692910,2017/06/17 02:48:30.227164 US/Pacific,2017-06-17T09:48:30+00:00,20.41,2896,1.508,36.04,0.118,1.36,-14.58,7.16,,,1,1,1,78
1497697276,2017/06/17 04:01:16.399263 US/Pacific,2017-06-17T11:01:16+00:00,20.42,2865.2,1.49,37.32,0,0,-14.98,7.17,,,1,1,1,79
1497701642,2017/06/17 05:14:2.484347 US/Pacific,2017-06-17T12:14:02+00:00,20.45,2842,1.48,38.26,0,0,-14.38,7.16,,,1,1,1,80
1497706009,2017/06/17 06:26:48.704932 US/Pacific,2017-06-17T13:26:48+00:00,20.48,2822.2,1.464,37.14,0.106,1.22,-13.16,7.13,,,1,1,1,81
1497710375,2017/06/17 07:39:34.910271 US/Pacific,2017-06-17T14:39:34+00:00,20.732,2823,1.46,55.66,1.342,15.02,-19.5,7.248,,,1,1,1,82
1497714741,2017/06/17 08:52:21.052494 US/Pacific,2017-06-17T15:52:21+00:00,21.14,2799.8,1.45,49.24,0.038,0.4,-14.3,7.15,,,1,1,1,83
1497721075,2017/06/17 10:37:54.560548 US/Pacific,2017-06-17T17:37:54+00:00,21.78,2814.6,1.46,51.86,1.12,12.78,-18.44,7.23,,,1,1,1,84
1497723490,2017/06/17 11:18:9.725352 US/Pacific,2017-06-17T18:18:09+00:00,21.94,2821.6,1.46,51.62,1.708,19.66,-19.28,7.242,,,1,1,1,85
1497725905,2017/06/17 11:58:25.006406 US/Pacific,2017-06-17T18:58:25+00:00,22.1,2814,1.46,50.1,1.822,21,-19.16,7.242,,,1,1,1,86
1497728320,2017/06/17 12:38:40.187065 US/Pacific,2017-06-17T19:38:40+00:00,22.31,2797.2,1.45,48.44,2.092,24.12,-19.12,7.244,,,1,1,1,87
1497730735,2017/06/17 13:18:55.387370 US/Pacific,2017-06-17T20:18:55+00:00,22.292,2787,1.44,48.18,2.064,23.82,-18.32,7.226,,,1,1,1,88
1497733151,2017/06/17 13:59:10.789477 US/Pacific,2017-06-17T20:59:10+00:00,22.264,2770.8,1.43,47.7,2.252,25.96,-19.54,7.244,,,1,1,1,89
1497735566,2017/06/17 14:39:25.814197 US/Pacific,2017-06-17T21:39:25+00:00,22.33,2762.8,1.43,45.36,2.224,25.68,-19.04,7.238,,,1,1,1,90
1497737981,2017/06/17 15:19:41.126300 US/Pacific,2017-06-17T22:19:41+00:00,22.28,2754,1.424,45.12,2.278,26.32,-19.9,7.258,,,1,1,1,91
1497740396,2017/06/17 15:59:56.385374 US/Pacific,2017-06-17T22:59:56+00:00,22.14,2752.4,1.42,43.82,2.232,25.64,-19.3,7.248,,,1,1,1,92
1497742812,2017/06/17 16:40:11.620173 US/Pacific,2017-06-17T23:40:11+00:00,22.068,2740,1.42,41.1,2.236,25.68,-19.26,7.242,,,1,1,1,93
1497745227,2017/06/17 17:20:26.978555 US/Pacific,2017-06-18T00:20:26+00:00,21.956,2734.2,1.41,39.92,2.122,24.36,-19.08,7.238,,,1,1,1,94
1497747642,2017/06/17 18:00:41.870083 US/Pacific,2017-06-18T01:00:41+00:00,21.784,2726,1.41,39.8,1.974,22.6,-20.42,7.264,,,1,1,1,95
1497750057,2017/06/17 18:40:57.196324 US/Pacific,2017-06-18T01:40:57+00:00,21.52,2716,1.404,39.26,1.928,21.94,-20.52,7.264,,,1,1,1,96
1497752473,2017/06/17 19:21:12.569578 US/Pacific,2017-06-18T02:21:12+00:00,21.314,2712.8,1.4,37.98,1.764,19.96,-21.54,7.286,,,1,1,1,97
1497754888,2017/06/17 20:01:27.684728 US/Pacific,2017-06-18T03:01:27+00:00,21.078,2708.8,1.4,37.38,1.56,17.54,-21.82,7.29,,,1,1,1,98
1497757303,2017/06/17 20:41:42.985216 US/Pacific,2017-06-18T03:41:42+00:00,20.86,2705.6,1.4,38.38,1.304,14.64,-22.8,7.308,,,1,1,1,99
1497759718,2017/06/17 21:21:58.097720 US/Pacific,2017-06-18T04:21:58+00:00,20.72,2703.8,1.4,36.38,1.36,15.22,-22.36,7.296,,,1,1,1,100
1497762133,2017/06/17 22:02:13.197479 US/Pacific,2017-06-18T05:02:13+00:00,20.62,2699.2,1.4,35.64,1.31,14.66,-22.48,7.302,,,1,1,1,101
1497764548,2017/06/17 22:42:28.188522 US/Pacific,2017-06-18T05:42:28+00:00,20.558,2692.4,1.39,32.56,1.014,11.32,-21.5,7.284,,,1,1,1,102
1497766964,2017/06/17 23:22:43.706458 US/Pacific,2017-06-18T06:22:43+00:00,20.52,2692.6,1.39,33.26,0.998,11.1,-21.32,7.284,,,1,1,1,103
1497769379,2017/06/18 00:02:58.798832 US/Pacific,2017-06-18T07:02:58+00:00,20.5,2680.4,1.39,30.8,0.802,8.92,-20.62,7.268,,,1,1,1,104
1497771794,2017/06/18 00:43:14.269286 US/Pacific,2017-06-18T07:43:14+00:00,20.49,2668,1.38,31.18,1.19,13.32,-21.84,7.288,,,1,1,1,105
1497774210,2017/06/18 01:23:29.542723 US/Pacific,2017-06-18T08:23:29+00:00,20.54,2670.6,1.38,29.52,0.868,9.68,-20.38,7.266,,,1,1,1,106
1497776625,2017/06/18 02:03:44.594763 US/Pacific,2017-06-18T09:03:44+00:00,20.58,2659,1.376,28.32,0.722,8.08,-21.08,7.278,,,1,1,1,107
1497779040,2017/06/18 02:44:0.141182 US/Pacific,2017-06-18T09:44:00+00:00,20.648,2656.8,1.37,27.02,0.91,10.2,-20.24,7.26,,,1,1,1,108
1497781456,2017/06/18 03:24:15.506519 US/Pacific,2017-06-18T10:24:15+00:00,20.726,2649,1.37,29.38,0.952,10.64,-21.54,7.284,,,1,1,1,109
1497783871,2017/06/18 04:04:30.690687 US/Pacific,2017-06-18T11:04:30+00:00,20.79,2641.4,1.366,30.24,0.776,8.74,-21.56,7.288,,,1,1,1,110
1497786286,2017/06/18 04:44:46.179236 US/Pacific,2017-06-18T11:44:46+00:00,20.8,2623.4,1.356,29.26,0.776,8.68,-20.76,7.27,,,1,1,1,111
1497788701,2017/06/18 05:25:1.089512 US/Pacific,2017-06-18T12:25:01+00:00,20.834,2614,1.35,29.82,0.696,7.76,-20.44,7.262,,,1,1,1,112
1497997199,2017/06/20 15:19:59.264780 US/Pacific,2017-06-20T22:19:59+00:00,22.064,2426.4,1.25,36.88,2.808,32.26,-20.84,7.272,,,1,1,1,113
1497999615,2017/06/20 16:00:14.513615 US/Pacific,2017-06-20T23:00:14+00:00,22.494,2373.2,1.22,31.34,3.78,43.74,-21.04,7.274,,,1,1,1,114
1498002029,2017/06/20 16:40:29.435741 US/Pacific,2017-06-20T23:40:29+00:00,22.282,2385.4,1.22,30.14,2.21,25.4,-18.36,7.226,,,1,1,1,115
1498004445,2017/06/20 17:20:44.659238 US/Pacific,2017-06-21T00:20:44+00:00,22.172,2395.6,1.23,29.08,0.28,3.2,-18.26,7.226,,,1,1,1,116
1498006860,2017/06/20 18:00:59.558248 US/Pacific,2017-06-21T01:00:59+00:00,21.99,2400.8,1.23,32.56,0.396,4.52,-19.06,7.24,,,1,1,1,117
1498009275,2017/06/20 18:41:14.781708 US/Pacific,2017-06-21T01:41:14+00:00,21.736,2405.6,1.236,31.96,0.414,4.74,-18.56,7.232,,,1,1,1,118
1498011690,2017/06/20 19:21:29.976863 US/Pacific,2017-06-21T02:21:29+00:00,21.472,2405,1.24,34.84,0.312,3.52,-19.62,7.25,,,1,1,1,119
1498014105,2017/06/20 20:01:44.781590 US/Pacific,2017-06-21T03:01:44+00:00,21.232,2400.8,1.23,34.32,0.274,3.04,-19.34,7.246,,,1,1,1,120
1498016520,2017/06/20 20:41:59.503353 US/Pacific,2017-06-21T03:41:59+00:00,21.074,2400.4,1.23,35.3,0.306,3.42,-19.8,7.254,,,1,1,1,121
1498018934,2017/06/20 21:22:14.334899 US/Pacific,2017-06-21T04:22:14+00:00,20.982,2388.6,1.23,35.34,0.336,3.76,-19.84,7.256,,,1,1,1,122
1498021350,2017/06/20 22:02:29.628073 US/Pacific,2017-06-21T05:02:29+00:00,20.918,2384.4,1.224,34,0.314,3.48,-18.94,7.238,,,1,1,1,123
1498023764,2017/06/20 22:42:44.489968 US/Pacific,2017-06-21T05:42:44+00:00,20.838,2362.6,1.21,32.2,0.366,4.12,-19.08,7.24,,,1,1,1,124
1498026179,2017/06/20 23:22:59.452652 US/Pacific,2017-06-21T06:22:59+00:00,20.794,2347.8,1.206,29.04,0.426,4.74,-17.92,7.22,,,1,1,1,125
1498028594,2017/06/21 00:03:14.255028 US/Pacific,2017-06-21T07:03:14+00:00,20.788,2336,1.2,28.5,0.406,4.56,-17.6,7.214,,,1,1,1,126
1498031009,2017/06/21 00:43:29.156877 US/Pacific,2017-06-21T07:43:29+00:00,20.766,2320.2,1.19,27.72,0.274,3.08,-17.22,7.208,,,1,1,1,127
1498033424,2017/06/21 01:23:43.781102 US/Pacific,2017-06-21T08:23:43+00:00,20.76,2312,1.19,31.1,0.198,2.18,-18.7,7.234,,,1,1,1,128
1498035839,2017/06/21 02:03:58.856993 US/Pacific,2017-06-21T09:03:58+00:00,20.754,2306.8,1.18,31.82,0.206,2.26,-18.92,7.238,,,1,1,1,129
1498038254,2017/06/21 02:44:13.812463 US/Pacific,2017-06-21T09:44:13+00:00,20.76,2308,1.18,32.12,0.15,1.7,-18.58,7.232,,,1,1,1,130
1498040669,2017/06/21 03:24:28.571409 US/Pacific,2017-06-21T10:24:28+00:00,20.758,2309.4,1.18,33.46,0.132,1.52,-18.92,7.236,,,1,1,1,131
1498043084,2017/06/21 04:04:43.559303 US/Pacific,2017-06-21T11:04:43+00:00,20.756,2312.8,1.19,32.88,0.074,0.84,-18.06,7.224,,,1,1,1,132
1498045499,2017/06/21 04:44:58.553795 US/Pacific,2017-06-21T11:44:58+00:00,20.806,2333.4,1.2,37.12,0.094,1.1,-18.64,7.232,,,1,1,1,133
1498047914,2017/06/21 05:25:13.641821 US/Pacific,2017-06-21T12:25:13+00:00,20.8,2349,1.21,41.72,0.246,2.76,-19.6,7.252,,,1,1,1,134
1498050329,2017/06/21 06:05:28.851910 US/Pacific,2017-06-21T13:05:28+00:00,20.76,2362.4,1.21,41.46,0.09,1,-19.08,7.242,,,1,1,1,135
1498052744,2017/06/21 06:45:44.040010 US/Pacific,2017-06-21T13:45:44+00:00,20.736,2375.6,1.22,40.76,0.118,1.3,-19.06,7.24,,,1,1,1,136
1498055159,2017/06/21 07:25:58.810430 US/Pacific,2017-06-21T14:25:58+00:00,20.756,2385.8,1.23,40.66,0.12,1.3,-19,7.24,,,1,1,1,137
1498057574,2017/06/21 08:06:13.870100 US/Pacific,2017-06-21T15:06:13+00:00,20.772,2411,1.24,41.38,0.206,2.26,-19.1,7.242,,,1,1,1,138
1498059989,2017/06/21 08:46:28.911181 US/Pacific,2017-06-21T15:46:28+00:00,20.78,2424.6,1.25,45.24,0.316,3.52,-19.48,7.252,,,1,1,1,139
1498062404,2017/06/21 09:26:44.007697 US/Pacific,2017-06-21T16:26:44+00:00,20.83,2462.4,1.27,46,0.392,4.42,-19.98,7.256,,,1,1,1,140
1498064819,2017/06/21 10:06:59.242100 US/Pacific,2017-06-21T17:06:59+00:00,20.896,2491.2,1.28,47.1,0.412,4.62,-19.84,7.254,,,1,1,1,141
1498067234,2017/06/21 10:47:14.428165 US/Pacific,2017-06-21T17:47:14+00:00,20.94,2520.6,1.3,49.14,0.56,6.28,-20.22,7.262,,,1,1,1,142
1498069650,2017/06/21 11:27:29.563605 US/Pacific,2017-06-21T18:27:29+00:00,21.06,2552.4,1.32,51.06,0.594,6.64,-20.46,7.266,,,1,1,1,143
1498072065,2017/06/21 12:07:44.651342 US/Pacific,2017-06-21T19:07:44+00:00,21.284,2605,1.34,56.12,0.994,11.28,-21.3,7.282,,,1,1,1,144
1498074480,2017/06/21 12:47:59.866649 US/Pacific,2017-06-21T19:47:59+00:00,21.374,2639.8,1.36,55.86,1.054,11.94,-21.08,7.276,,,1,1,1,145
1498076895,2017/06/21 13:28:15.070169 US/Pacific,2017-06-21T20:28:15+00:00,21.414,2679.2,1.382,58.46,1.064,12.08,-21.32,7.282,,,1,1,1,146
1498082539,2017/06/21 15:02:18.940559 US/Pacific,2017-06-21T22:02:18+00:00,21.394,2784.4,1.44,64.44,1.574,17.88,-22.68,7.306,,,1,1,1,147
1498084954,2017/06/21 15:42:34.146788 US/Pacific,2017-06-21T22:42:34+00:00,21.314,2807,1.456,63.52,1.632,18.5,-22.86,7.31,,,1,1,1,148
1498087369,2017/06/21 16:22:49.033570 US/Pacific,2017-06-21T23:22:49+00:00,21.156,2860.4,1.482,66.44,1.808,20.48,-23.94,7.328,,,1,1,1,149
1498089784,2017/06/21 17:03:4.104616 US/Pacific,2017-06-22T00:03:04+00:00,21.056,2885.6,1.5,67.1,1.604,18.12,-23.9,7.328,,,1,1,1,150
1498092199,2017/06/21 17:43:19.206589 US/Pacific,2017-06-22T00:43:19+00:00,20.946,2914,1.51,69.9,1.644,18.46,-24.46,7.338,,,1,1,1,151
1498094614,2017/06/21 18:23:34.285475 US/Pacific,2017-06-22T01:23:34+00:00,20.92,2923.2,1.52,71.5,1.964,22.1,-25.78,7.362,,,1,1,1,152
1498097029,2017/06/21 19:03:49.430445 US/Pacific,2017-06-22T02:03:49+00:00,20.908,2930.6,1.52,70.48,1.682,18.92,-25.92,7.364,,,1,1,1,153
1498099445,2017/06/21 19:44:4.610763 US/Pacific,2017-06-22T02:44:04+00:00,20.878,2927.8,1.52,69.96,1.686,18.94,-25.42,7.354,,,1,1,1,154
1498101859,2017/06/21 20:24:19.339079 US/Pacific,2017-06-22T03:24:19+00:00,20.782,2948.2,1.53,71.46,1.516,17.04,-25.86,7.364,,,1,1,1,155
1498104274,2017/06/21 21:04:34.106770 US/Pacific,2017-06-22T04:04:34+00:00,20.858,2935.6,1.53,72.56,1.606,17.98,-26.6,7.38,,,1,1,1,156
1498106689,2017/06/21 21:44:49.043261 US/Pacific,2017-06-22T04:44:49+00:00,20.878,2964.4,1.54,75.04,1.41,15.78,-26.5,7.374,,,1,1,1,157
