unix_time,local_time,utc_time,temp,cond,sal,nitrate,hdo,sat,phv,ph,s_nitrate,s_nitrogen,nitrate_flg,oxygen_flg,temp_flg,key
1496723455.07,2017/06/05 21:30:55.068644 US/Pacific,2017-06-06T04:30:55+00:00,19.384,3156,1.65,138.76,2.64,28.8,1.44,6.866,,,1,1,1,17
1496725480.25,2017/06/05 22:04:40.248902 US/Pacific,2017-06-06T05:04:40+00:00,19.672,3176,1.66,177.96,7.024,77.04,-5.6,6.998,,,1,1,1,18
1496727504.81,2017/06/05 22:38:24.813574 US/Pacific,2017-06-06T05:38:24+00:00,19.404,3151.6,1.65,157.5,5.7,62.24,-1.54,6.924,,,1,1,1,19
1496729529.71,2017/06/05 23:12:9.709231 US/Pacific,2017-06-06T06:12:09+00:00,19.182,3128,1.632,161.44,3.884,42.24,1.5,6.866,,,1,1,1,20
1496731554.21,2017/06/05 23:45:54.213563 US/Pacific,2017-06-06T06:45:54+00:00,19.202,3138.4,1.64,184.32,4.918,53.4,-0.88,6.912,,,1,1,1,21
1496733578.98,2017/06/06 00:19:38.979384 US/Pacific,2017-06-06T07:19:38+00:00,19.028,3105.6,1.62,165.96,3.51,38.1,2.64,6.846,,,1,1,1,22
1496735603.98,2017/06/06 00:53:23.983245 US/Pacific,2017-06-06T07:53:23+00:00,18.97,3102.4,1.62,181.32,2.806,30.36,2.1,6.856,,,1,1,1,23
1496737628.88,2017/06/06 01:27:8.884734 US/Pacific,2017-06-06T08:27:08+00:00,18.86,3078.2,1.61,180.24,1.976,21.34,3.5,6.83,,,1,1,1,24
1496739653.62,2017/06/06 02:00:53.619059 US/Pacific,2017-06-06T09:00:53+00:00,18.868,3056,1.598,167.7,1.894,20.44,4.54,6.81,,,1,1,1,25
1496741678.51,2017/06/06 02:34:38.512595 US/Pacific,2017-06-06T09:34:38+00:00,18.852,3056,1.6,183.72,2.148,23.2,2.84,6.84,,,1,1,1,26
1496743703.3,2017/06/06 03:08:23.297161 US/Pacific,2017-06-06T10:08:23+00:00,18.78,3029.6,1.58,183.64,1.564,16.9,4.08,6.82,,,1,1,1,27
1496745728.23,2017/06/06 03:42:8.232142 US/Pacific,2017-06-06T10:42:08+00:00,18.71,2997.6,1.56,183.04,0.852,9.22,6.22,6.78,,,1,1,1,28
1496747753.2,2017/06/06 04:15:53.203289 US/Pacific,2017-06-06T11:15:53+00:00,18.65,3005.6,1.57,198.64,1.278,13.78,4.64,6.81,,,1,1,1,29
1496749778.3,2017/06/06 04:49:38.304571 US/Pacific,2017-06-06T11:49:38+00:00,18.644,3000.2,1.568,200.34,1.498,16.08,3.86,6.822,,,1,1,1,30
1496751803.42,2017/06/06 05:23:23.424219 US/Pacific,2017-06-06T12:23:23+00:00,18.67,3007.4,1.57,219.14,1.742,18.72,2.2,6.85,,,1,1,1,31
1496753828.61,2017/06/06 05:57:8.606865 US/Pacific,2017-06-06T12:57:08+00:00,18.588,2989,1.56,218.96,1.308,13.98,2.72,6.842,,,1,1,1,32
1496755853.6,2017/06/06 06:30:53.602915 US/Pacific,2017-06-06T13:30:53+00:00,18.566,2990,1.56,221.96,1.574,16.9,1.44,6.868,,,1,1,1,33
1496757878.49,2017/06/06 07:04:38.486902 US/Pacific,2017-06-06T14:04:38+00:00,18.53,2974.8,1.55,207.76,0.998,10.72,3.42,6.83,,,1,1,1,34
1496759903.63,2017/06/06 07:38:23.625342 US/Pacific,2017-06-06T14:38:23+00:00,18.574,2986.4,1.56,231.18,1.406,15.06,0.46,6.882,,,1,1,1,35
1496761928.52,2017/06/06 08:12:8.520115 US/Pacific,2017-06-06T15:12:08+00:00,18.642,2963,1.542,214.42,1.05,11.28,1.82,6.86,,,1,1,1,36
1496763953.52,2017/06/06 08:45:53.524621 US/Pacific,2017-06-06T15:45:53+00:00,18.656,2974.8,1.55,225.1,1.438,15.48,-0.04,6.894,,,1,1,1,37
1496765978.59,2017/06/06 09:19:38.590645 US/Pacific,2017-06-06T16:19:38+00:00,18.642,2951.2,1.54,204.18,0.874,9.4,2.64,6.844,,,1,1,1,38
1496768003.83,2017/06/06 09:53:23.825981 US/Pacific,2017-06-06T16:53:23+00:00,18.8,2942.4,1.53,218.02,1.378,14.8,0.9,6.876,,,1,1,1,39
1496770028.9,2017/06/06 10:27:8.901697 US/Pacific,2017-06-06T17:27:08+00:00,18.906,2960,1.54,220.64,1.39,15.04,-0.78,6.908,,,1,1,1,40
1496772054.02,2017/06/06 11:00:54.023147 US/Pacific,2017-06-06T18:00:54+00:00,18.944,2954.8,1.54,215.64,1.72,18.52,-2.54,6.94,,,1,1,1,41
1496774079.12,2017/06/06 11:34:39.123512 US/Pacific,2017-06-06T18:34:39+00:00,19.122,2959,1.54,199.56,1.446,15.72,-0.72,6.91,,,1,1,1,42
1496776104.33,2017/06/06 12:08:24.333862 US/Pacific,2017-06-06T19:08:24+00:00,19.466,2954.2,1.54,207.06,1.928,21.06,-3.84,6.964,,,1,1,1,43
1496778129.21,2017/06/06 12:42:9.207465 US/Pacific,2017-06-06T19:42:09+00:00,19.662,2953.8,1.54,204.54,2.506,27.46,-7.4,7.032,,,1,1,1,44
1496794926.29,2017/06/06 17:22:6.293835 US/Pacific,2017-06-07T00:22:06+00:00,20.35,2901.2,1.51,153.86,3.906,43.4,-7.36,7.03,,,1,1,1,45
1496796344.41,2017/06/06 17:45:44.406905 US/Pacific,2017-06-07T00:45:44+00:00,20.23,2840.4,1.474,164.62,5.384,59.74,-11.02,7.094,,,1,1,1,46
1496798759.93,2017/06/06 18:25:59.928512 US/Pacific,2017-06-07T01:25:59+00:00,20.11,2843.2,1.478,167.18,5.41,59.88,-9.88,7.074,,,1,1,1,47
1496801175.77,2017/06/06 19:06:15.772481 US/Pacific,2017-06-07T02:06:15+00:00,19.81,2853.8,1.482,194.26,5.34,58.7,-11.12,7.098,,,1,1,1,48
1496803591.47,2017/06/06 19:46:31.474935 US/Pacific,2017-06-07T02:46:31+00:00,19.444,2843.8,1.476,206.48,5.048,55.18,-11.36,7.1,,,1,1,1,49
1496806006.72,2017/06/06 20:26:46.724952 US/Pacific,2017-06-07T03:26:46+00:00,19.15,2848.2,1.482,208.8,5.106,55.4,-10.9,7.09,,,1,1,1,50
1496808422.52,2017/06/06 21:07:2.517883 US/Pacific,2017-06-07T04:07:02+00:00,18.926,2852.4,1.484,216.64,4.584,49.54,-10.6,7.09,,,1,1,1,51
1496810838.32,2017/06/06 21:47:18.316319 US/Pacific,2017-06-07T04:47:18+00:00,18.82,2815.4,1.464,219.66,4.482,48.32,-9.44,7.07,,,1,1,1,52
1496813253.92,2017/06/06 22:27:33.915624 US/Pacific,2017-06-07T05:27:33+00:00,18.7,2795.8,1.452,230.16,4.38,47.1,-9.52,7.07,,,1,1,1,53
1496815669.6,2017/06/06 23:07:49.604426 US/Pacific,2017-06-07T06:07:49+00:00,18.618,2806.8,1.458,238.76,4.242,45.52,-9.02,7.06,,,1,1,1,54
1496818085.28,2017/06/06 23:48:5.278938 US/Pacific,2017-06-07T06:48:05+00:00,18.59,2794.2,1.45,258.48,4.536,48.68,-10.4,7.086,,,1,1,1,55
1496820501.08,2017/06/07 00:28:21.077954 US/Pacific,2017-06-07T07:28:21+00:00,18.6,2804.8,1.456,265.02,4.424,47.52,-12.2,7.118,,,1,1,1,56
1496822916.66,2017/06/07 01:08:36.659040 US/Pacific,2017-06-07T08:08:36+00:00,18.56,2833.6,1.476,269.1,4.634,49.66,-14.68,7.162,,,1,1,1,57
1496825332.4,2017/06/07 01:48:52.396973 US/Pacific,2017-06-07T08:48:52+00:00,18.49,2824,1.468,265.7,4.794,51.34,-13.84,7.146,,,1,1,1,58
1496827748.3,2017/06/07 02:29:8.298578 US/Pacific,2017-06-07T09:29:08+00:00,18.55,2778.4,1.444,255.38,4.122,44.2,-9.74,7.072,,,1,1,1,59
1496830164.28,2017/06/07 03:09:24.275678 US/Pacific,2017-06-07T10:09:24+00:00,18.54,2811.6,1.462,274.16,4.106,43.98,-11.1,7.098,,,1,1,1,60
1496832580.31,2017/06/07 03:49:40.306603 US/Pacific,2017-06-07T10:49:40+00:00,18.532,2784.4,1.446,275.4,3.746,40.16,-9.98,7.08,,,1,1,1,61
1496834995.99,2017/06/07 04:29:55.987218 US/Pacific,2017-06-07T11:29:55+00:00,18.48,2797.4,1.452,280.16,3.936,42.16,-9.34,7.066,,,1,1,1,62
1496837411.68,2017/06/07 05:10:11.680243 US/Pacific,2017-06-07T12:10:11+00:00,18.448,2750.6,1.428,297.86,3.872,41.42,-10.4,7.086,,,1,1,1,63
1496839827.23,2017/06/07 05:50:27.233392 US/Pacific,2017-06-07T12:50:27+00:00,18.352,2812,1.462,316.98,3.66,39.04,-14.62,7.16,,,1,1,1,64
1496842243.01,2017/06/07 06:30:43.007087 US/Pacific,2017-06-07T13:30:43+00:00,18.24,2831.2,1.47,306.04,3.98,42.4,-17.22,7.21,,,1,1,1,65
1496844658.8,2017/06/07 07:10:58.797486 US/Pacific,2017-06-07T14:10:58+00:00,18.26,2823,1.466,295.92,3.916,41.76,-15.9,7.184,,,1,1,1,66
1496847074.52,2017/06/07 07:51:14.521038 US/Pacific,2017-06-07T14:51:14+00:00,18.31,2826.2,1.468,274.42,3.7,39.48,-12.9,7.13,,,1,1,1,67
1496849490.4,2017/06/07 08:31:30.403932 US/Pacific,2017-06-07T15:31:30+00:00,18.34,2812.4,1.462,283.26,3.89,41.56,-13.38,7.14,,,1,1,1,68
1496851905.88,2017/06/07 09:11:45.884640 US/Pacific,2017-06-07T16:11:45+00:00,18.33,2813.8,1.464,283.36,4.018,42.9,-13.84,7.15,,,1,1,1,69
1496854321.35,2017/06/07 09:52:1.352225 US/Pacific,2017-06-07T16:52:01+00:00,18.5,2780.8,1.444,270.22,3.538,37.88,-11.74,7.11,,,1,1,1,70
1496856737.02,2017/06/07 10:32:17.020306 US/Pacific,2017-06-07T17:32:17+00:00,18.574,2832.2,1.472,292.38,3.814,40.94,-14.2,7.154,,,1,1,1,71
1497051613.3,2017/06/09 16:40:13.295651 US/Pacific,2017-06-09T23:40:13+00:00,19.426,2700,1.4,98.2,8.31,90.68,-15.52,7.18,,,1,1,1,72
1497053383.7,2017/06/09 17:09:43.698188 US/Pacific,2017-06-10T00:09:43+00:00,19.43,2678,1.39,95.42,8.962,97.76,-15.82,7.182,,,1,1,1,73
1497055056.11,2017/06/09 17:37:36.108227 US/Pacific,2017-06-10T00:37:36+00:00,19.45,2687.4,1.39,96.88,8.852,96.5,-15.38,7.174,,,1,1,1,74
1497056728.1,2017/06/09 18:05:28.103809 US/Pacific,2017-06-10T01:05:28+00:00,19.39,2685.6,1.39,96.18,8.682,94.64,-15.38,7.174,,,1,1,1,75
1497058400.56,2017/06/09 18:33:20.560962 US/Pacific,2017-06-10T01:33:20+00:00,19.496,2700.6,1.4,117.92,10.902,119,-26.22,7.37,,,1,1,1,76
1497060072.89,2017/06/09 19:01:12.891522 US/Pacific,2017-06-10T02:01:12+00:00,19.35,2691.2,1.39,100.58,11.308,123.12,-23.58,7.324,,,1,1,1,77
1497061745.06,2017/06/09 19:29:5.063934 US/Pacific,2017-06-10T02:29:05+00:00,19.21,2694.2,1.4,104.2,7.99,86.76,-25.08,7.35,,,1,1,1,78
1497063417.34,2017/06/09 19:56:57.340580 US/Pacific,2017-06-10T02:56:57+00:00,18.99,2695,1.4,99.94,11.764,127.16,-23.62,7.328,,,1,1,1,79
1497065089.52,2017/06/09 20:24:49.516111 US/Pacific,2017-06-10T03:24:49+00:00,18.76,2681.2,1.39,90,9.2,98.98,-19.6,7.25,,,1,1,1,80
1497066761.89,2017/06/09 20:52:41.892926 US/Pacific,2017-06-10T03:52:41+00:00,18.498,2658.4,1.38,81.06,12.396,132.7,-15.34,7.174,,,1,1,1,81
1497068434.32,2017/06/09 21:20:34.315879 US/Pacific,2017-06-10T04:20:34+00:00,18.436,2649.2,1.37,76.42,7.416,79.28,-13.1,7.13,,,1,1,1,82
1497070106.61,2017/06/09 21:48:26.610729 US/Pacific,2017-06-10T04:48:26+00:00,18.47,2644.8,1.37,76.16,5.91,63.26,-12.18,7.12,,,1,1,1,83
1497071779.01,2017/06/09 22:16:19.013901 US/Pacific,2017-06-10T05:16:19+00:00,18.502,2625.6,1.36,70.28,4.45,47.58,-11.56,7.11,,,1,1,1,84
1497073451.43,2017/06/09 22:44:11.428117 US/Pacific,2017-06-10T05:44:11+00:00,18.55,2609.4,1.35,68.66,5.362,57.4,-10.88,7.09,,,1,1,1,85
1497075123.66,2017/06/09 23:12:3.659886 US/Pacific,2017-06-10T06:12:03+00:00,18.604,2596.4,1.34,68.14,4.728,50.72,-10.62,7.09,,,1,1,1,86
1497076795.85,2017/06/09 23:39:55.849148 US/Pacific,2017-06-10T06:39:55+00:00,18.814,2589,1.338,112.46,9.866,106.28,-34.32,7.522,,,1,1,1,87
1497078467.99,2017/06/10 00:07:47.990070 US/Pacific,2017-06-10T07:07:47+00:00,18.7,2577.4,1.33,67.16,2.328,24.98,-10.02,7.08,,,1,1,1,88
1497080140.27,2017/06/10 00:35:40.274927 US/Pacific,2017-06-10T07:35:40+00:00,18.71,2568.6,1.33,70,5.138,55.2,-9.74,7.07,,,1,1,1,89
1497081812.33,2017/06/10 01:03:32.329938 US/Pacific,2017-06-10T08:03:32+00:00,18.718,2564.6,1.33,73.32,4.912,52.76,-9.52,7.07,,,1,1,1,90
1497083484.77,2017/06/10 01:31:24.766509 US/Pacific,2017-06-10T08:31:24+00:00,18.704,2554.4,1.32,76.44,4.786,51.44,-9.66,7.07,,,1,1,1,91
1497085157.03,2017/06/10 01:59:17.027707 US/Pacific,2017-06-10T08:59:17+00:00,18.692,2553.8,1.32,80.8,5.014,53.88,-9.82,7.07,,,1,1,1,92
1497086829.3,2017/06/10 02:27:9.295091 US/Pacific,2017-06-10T09:27:09+00:00,18.68,2549.2,1.32,86.52,4.71,50.66,-10,7.08,,,1,1,1,93
1497088501.71,2017/06/10 02:55:1.712919 US/Pacific,2017-06-10T09:55:01+00:00,18.644,2547.4,1.32,91.82,4.67,50.12,-10.12,7.08,,,1,1,1,94
1497090174.09,2017/06/10 03:22:54.088816 US/Pacific,2017-06-10T10:22:54+00:00,18.592,2548.4,1.32,99.9,4.552,48.84,-10.44,7.086,,,1,1,1,95
1497091846.41,2017/06/10 03:50:46.408414 US/Pacific,2017-06-10T10:50:46+00:00,18.37,2585,1.34,171.2,8.326,88.86,-43.26,7.684,,,1,1,1,96
1497093518.89,2017/06/10 04:18:38.886802 US/Pacific,2017-06-10T11:18:38+00:00,18.454,2550,1.32,106.86,4.32,46.14,-10.84,7.09,,,1,1,1,97
1497095191,2017/06/10 04:46:30.999788 US/Pacific,2017-06-10T11:46:30+00:00,18.382,2550.8,1.32,122.1,4.664,49.8,-11.36,7.1,,,1,1,1,98
1497096863.39,2017/06/10 05:14:23.385309 US/Pacific,2017-06-10T12:14:23+00:00,18.334,2551.2,1.32,120.96,4.23,45.16,-11.22,7.1,,,1,1,1,99
1497098535.61,2017/06/10 05:42:15.606142 US/Pacific,2017-06-10T12:42:15+00:00,18.262,2550.6,1.32,123.04,4.108,43.74,-11.54,7.106,,,1,1,1,100
1497100207.67,2017/06/10 06:10:7.669390 US/Pacific,2017-06-10T13:10:07+00:00,18.18,2554.6,1.32,127.1,3.558,37.8,-11.62,7.11,,,1,1,1,101
1497101880.01,2017/06/10 06:38:0.011880 US/Pacific,2017-06-10T13:38:00+00:00,18.134,2556,1.32,128.24,3.646,38.76,-11.72,7.11,,,1,1,1,102
1497103552.25,2017/06/10 07:05:52.246992 US/Pacific,2017-06-10T14:05:52+00:00,18.136,2564.8,1.33,154.52,6.38,67.74,-18.26,7.226,,,1,1,1,103
1497105224.16,2017/06/10 07:33:44.159796 US/Pacific,2017-06-10T14:33:44+00:00,17.912,2605.2,1.35,201.74,7.322,77.42,-42.34,7.67,,,1,1,1,104
1497106896.32,2017/06/10 08:01:36.323331 US/Pacific,2017-06-10T15:01:36+00:00,18.208,2569.8,1.33,132.64,4.11,43.72,-12.16,7.12,,,1,1,1,105
1497108568.61,2017/06/10 08:29:28.612988 US/Pacific,2017-06-10T15:29:28+00:00,18.3,2572.6,1.33,144.5,6.036,64.32,-13.78,7.148,,,1,1,1,106
1497110240.92,2017/06/10 08:57:20.924752 US/Pacific,2017-06-10T15:57:20+00:00,18.39,2576.2,1.33,142.74,5.87,62.66,-13.48,7.14,,,1,1,1,107
1497111913.1,2017/06/10 09:25:13.103417 US/Pacific,2017-06-10T16:25:13+00:00,18.424,2612,1.35,194.26,8.892,95.02,-50.14,7.81,,,1,1,1,108
1497113585.29,2017/06/10 09:53:5.292634 US/Pacific,2017-06-10T16:53:05+00:00,18.55,2587.8,1.34,139.58,5.276,56.52,-13.28,7.14,,,1,1,1,109
1497115257.77,2017/06/10 10:20:57.767490 US/Pacific,2017-06-10T17:20:57+00:00,18.67,2590.8,1.34,134.48,5.888,63.22,-13.2,7.138,,,1,1,1,110
1497116929.99,2017/06/10 10:48:49.989784 US/Pacific,2017-06-10T17:48:49+00:00,18.75,2593.8,1.34,131.72,5.97,64.18,-13.22,7.138,,,1,1,1,111
1497118602.21,2017/06/10 11:16:42.212507 US/Pacific,2017-06-10T18:16:42+00:00,18.916,2611.8,1.35,174.54,10.888,117.52,-41.06,7.644,,,1,1,1,112
1497120274.61,2017/06/10 11:44:34.611616 US/Pacific,2017-06-10T18:44:34+00:00,18.924,2617.2,1.35,161.86,10.538,113.76,-33.52,7.506,,,1,1,1,113
1497121947.07,2017/06/10 12:12:27.073674 US/Pacific,2017-06-10T19:12:27+00:00,18.86,2627,1.36,148,9.98,107.58,-17.78,7.22,,,1,1,1,114
1497123619.52,2017/06/10 12:40:19.522781 US/Pacific,2017-06-10T19:40:19+00:00,18.81,2643.2,1.37,141.86,6.652,71.58,-14.76,7.162,,,1,1,1,115
1497125291.98,2017/06/10 13:08:11.977743 US/Pacific,2017-06-10T20:08:11+00:00,19.058,2648.6,1.37,179.38,11.868,128.46,-46.32,7.738,,,1,1,1,116
1497126964.29,2017/06/10 13:36:4.290565 US/Pacific,2017-06-10T20:36:04+00:00,18.86,2654.6,1.37,150.5,8.234,88.7,-16.96,7.202,,,1,1,1,117
1497128636.68,2017/06/10 14:03:56.681036 US/Pacific,2017-06-10T21:03:56+00:00,18.92,2659.4,1.38,146.68,7.54,81.4,-17.14,7.21,,,1,1,1,118
1497130309.18,2017/06/10 14:31:49.178423 US/Pacific,2017-06-10T21:31:49+00:00,19.04,2659.8,1.38,147.02,7.598,82.22,-17.28,7.21,,,1,1,1,119
1497131981.82,2017/06/10 14:59:41.819186 US/Pacific,2017-06-10T21:59:41+00:00,19.12,2655.2,1.372,141,7.558,81.9,-16.82,7.2,,,1,1,1,120
1497133653.68,2017/06/10 15:27:33.680023 US/Pacific,2017-06-10T22:27:33+00:00,19.236,2649,1.37,132.08,8.43,91.58,-16.86,7.2,,,1,1,1,121
1497135326,2017/06/10 15:55:26.001139 US/Pacific,2017-06-10T22:55:26+00:00,19.13,2657.4,1.38,130.4,7.366,79.82,-16.7,7.2,,,1,1,1,122
1497136998.11,2017/06/10 16:23:18.107876 US/Pacific,2017-06-10T23:23:18+00:00,19.076,2652.6,1.37,129.8,7.428,80.44,-17.18,7.21,,,1,1,1,123
1497138670.31,2017/06/10 16:51:10.314508 US/Pacific,2017-06-10T23:51:10+00:00,19.054,2649,1.37,122.42,3.324,35.96,-15.96,7.19,,,1,1,1,124
1497140342.89,2017/06/10 17:19:2.890995 US/Pacific,2017-06-11T00:19:02+00:00,18.91,2652.6,1.37,130.74,7.272,78.5,-17.74,7.22,,,1,1,1,125
1497142015.36,2017/06/10 17:46:55.360038 US/Pacific,2017-06-11T00:46:55+00:00,18.79,2645.2,1.37,123.12,7.036,75.78,-16.48,7.196,,,1,1,1,126
1497143687.35,2017/06/10 18:14:47.348360 US/Pacific,2017-06-11T01:14:47+00:00,19.312,2639.8,1.368,171.32,11.11,120.84,-80.08,8.35,,,1,1,1,127
1497145359.59,2017/06/10 18:42:39.592769 US/Pacific,2017-06-11T01:42:39+00:00,18.55,2636.2,1.362,114.16,7.886,84.5,-16.96,7.206,,,1,1,1,128
1497147031.49,2017/06/10 19:10:31.492629 US/Pacific,2017-06-11T02:10:31+00:00,18.4,2638,1.37,113.44,7.166,76.52,-16.48,7.196,,,1,1,1,129
1497148703.61,2017/06/10 19:38:23.607752 US/Pacific,2017-06-11T02:38:23+00:00,18.23,2635.2,1.364,111.84,6.942,73.84,-16.52,7.198,,,1,1,1,130
1497150376.1,2017/06/10 20:06:16.104213 US/Pacific,2017-06-11T03:06:16+00:00,18.11,2623.8,1.36,104.28,6.682,70.96,-15.68,7.18,,,1,1,1,131
1497152048.47,2017/06/10 20:34:8.468417 US/Pacific,2017-06-11T03:34:08+00:00,18.03,2616.2,1.35,100.68,3.94,41.78,-14.26,7.158,,,1,1,1,132
1497153720.71,2017/06/10 21:02:0.711817 US/Pacific,2017-06-11T04:02:00+00:00,17.96,2613,1.35,102.78,6.154,65.12,-14.62,7.16,,,1,1,1,133
1497155393,2017/06/10 21:29:52.998709 US/Pacific,2017-06-11T04:29:52+00:00,17.932,2608.8,1.35,100.8,5.764,60.98,-14.42,7.16,,,1,1,1,134
1497157065.1,2017/06/10 21:57:45.095131 US/Pacific,2017-06-11T04:57:45+00:00,17.94,2604.2,1.35,99.28,4.204,44.46,-13.24,7.14,,,1,1,1,135
1497158737.47,2017/06/10 22:25:37.474811 US/Pacific,2017-06-11T05:25:37+00:00,17.98,2588.2,1.34,91.5,5.484,58.08,-12.44,7.12,,,1,1,1,136
1497160409.86,2017/06/10 22:53:29.856562 US/Pacific,2017-06-11T05:53:29+00:00,18.592,2583,1.338,144.3,5.904,63.32,-65.7,8.096,,,1,1,1,137
1497162081.97,2017/06/10 23:21:21.966871 US/Pacific,2017-06-11T06:21:21+00:00,18.628,2588.2,1.34,147.1,9.03,96.9,-81.14,8.378,,,1,1,1,138
1497163754.27,2017/06/10 23:49:14.265611 US/Pacific,2017-06-11T06:49:14+00:00,18.2,2551.6,1.32,73.42,1.878,19.96,-9,7.06,,,1,1,1,139
1497165426.57,2017/06/11 00:17:6.570325 US/Pacific,2017-06-11T07:17:06+00:00,18.262,2536.4,1.31,72.18,5.03,53.56,-9.16,7.062,,,1,1,1,140
1497167098.87,2017/06/11 00:44:58.866478 US/Pacific,2017-06-11T07:44:58+00:00,18.34,2521.2,1.3,67.42,4.58,48.9,-8.12,7.042,,,1,1,1,141
1497168770.92,2017/06/11 01:12:50.917748 US/Pacific,2017-06-11T08:12:50+00:00,18.428,2506.2,1.29,63.98,4.352,46.48,-7.76,7.036,,,1,1,1,142
1497170442.99,2017/06/11 01:40:42.990777 US/Pacific,2017-06-11T08:40:42+00:00,18.484,2495.4,1.29,73.56,6.836,73.14,-13.36,7.142,,,1,1,1,143
1497172115.18,2017/06/11 02:08:35.179533 US/Pacific,2017-06-11T09:08:35+00:00,18.498,2483.8,1.28,65.54,4.318,46.2,-7.48,7.03,,,1,1,1,144
1497173787.76,2017/06/11 02:36:27.764195 US/Pacific,2017-06-11T09:36:27+00:00,18.526,2474.4,1.28,70.44,3.908,41.78,-7.48,7.03,,,1,1,1,145
1497175459.89,2017/06/11 03:04:19.885901 US/Pacific,2017-06-11T10:04:19+00:00,18.54,2473,1.28,84.28,5.478,58.62,-11.3,7.102,,,1,1,1,146
1497177132.08,2017/06/11 03:32:12.077760 US/Pacific,2017-06-11T10:32:12+00:00,18.424,2521.6,1.3,146.08,6.59,70.38,-67.78,8.134,,,1,1,1,147
1497178804.41,2017/06/11 04:00:4.405031 US/Pacific,2017-06-11T11:00:04+00:00,18.526,2479,1.28,89.38,3.362,35.98,-9.08,7.06,,,1,1,1,148
1497180476.54,2017/06/11 04:27:56.541880 US/Pacific,2017-06-11T11:27:56+00:00,18.47,2483.6,1.28,95.5,3.746,40.06,-10.1,7.08,,,1,1,1,149
1497182148.67,2017/06/11 04:55:48.670139 US/Pacific,2017-06-11T11:55:48+00:00,18.204,2532.2,1.31,151.06,4.868,51.78,-61.64,8.02,,,1,1,1,150
1497183820.91,2017/06/11 05:23:40.912648 US/Pacific,2017-06-11T12:23:40+00:00,18.32,2491.8,1.29,102.02,3.108,33.08,-10.36,7.086,,,1,1,1,151
1497185493.29,2017/06/11 05:51:33.290501 US/Pacific,2017-06-11T12:51:33+00:00,18.246,2502.8,1.29,103.74,3.132,33.38,-10.74,7.09,,,1,1,1,152
1497187165.57,2017/06/11 06:19:25.572392 US/Pacific,2017-06-11T13:19:25+00:00,17.994,2545,1.316,133.2,2.598,27.48,-29.14,7.43,,,1,1,1,153
